,val_loss,val_acc,loss,acc,lr
0,1.0450512521455377,0.5254295468330383,1.3899300010929847,0.5251638293266296,0.003000000026077032
1,1.0460007999634278,0.5254295468330383,1.046332997802471,0.52556973695755,0.003000000026077032
2,1.0461752181200636,0.5254295468330383,1.0461947384291763,0.5256940126419067,0.003000000026077032
3,1.0461927489862954,0.5254295468330383,1.0462285899250061,0.525685727596283,0.003000000026077032
4,1.0461229056973365,0.5254295468330383,1.0462233406938695,0.5257271528244019,0.003000000026077032
5,1.0463291464529223,0.5254295468330383,1.0461535221024767,0.525685727596283,0.003000000026077032
6,1.0460842587011103,0.5254295468330383,1.046193765095188,0.525685727596283,0.003000000026077032
7,1.0460657767004164,0.5254295468330383,1.0461810970108092,0.525685727596283,0.003000000026077032
8,1.0461327084697536,0.5254295468330383,1.0461815151207836,0.525685727596283,0.003000000026077032
9,1.0462831387678235,0.5254295468330383,1.0461535208689945,0.525685727596283,0.003000000026077032
10,1.0461221829858978,0.5254295468330383,1.0461661238583009,0.525685727596283,0.003000000026077032
11,0.9573000751546704,0.5254295468330383,0.8692312596211825,0.525685727596283,0.001500000013038516
12,0.9136079732358524,0.5254295468330383,0.8690427055015921,0.525685727596283,0.001500000013038516
13,0.8917069385278402,0.5254295468330383,0.8689078111190878,0.525685727596283,0.001500000013038516
14,0.8805158423940477,0.5254295468330383,0.8689225295432024,0.525685727596283,0.001500000013038516
15,0.8747575189512893,0.5254295468330383,0.868894441220866,0.525685727596283,0.001500000013038516
16,0.8718833910640572,0.5254295468330383,0.8688629944237646,0.525685727596283,0.001500000013038516
17,0.8704583290379755,0.5254295468330383,0.8688841623129925,0.525685727596283,0.001500000013038516
18,0.8696456088915996,0.5254295468330383,0.8688572451602766,0.525685727596283,0.001500000013038516
19,0.8690003524531204,0.5254295468330383,0.8688482200737252,0.525685727596283,0.001500000013038516
20,0.869256947676887,0.5254295468330383,0.868870019879636,0.525685727596283,0.001500000013038516
21,0.868981893529597,0.5254295468330383,0.8688886091323568,0.525685727596283,0.001500000013038516
22,0.8690857290129208,0.5254295468330383,0.8688677534637427,0.525685727596283,0.001500000013038516
23,0.8689844423143315,0.5254295468330383,0.8688465868381181,0.525685727596283,0.001500000013038516
24,0.868648640942874,0.5254295468330383,0.8688738102459961,0.525685727596283,0.001500000013038516
25,0.8691880701060694,0.5254295468330383,0.868853724802577,0.525685727596283,0.001500000013038516
26,0.86888833728716,0.5254295468330383,0.8688553073286348,0.525685727596283,0.001500000013038516
27,0.8692192761349105,0.5254295468330383,0.8688661419271515,0.525685727596283,0.001500000013038516
28,0.8688248904163758,0.5254295468330383,0.8688874566096492,0.525685727596283,0.001500000013038516
29,0.8686280866532254,0.5254295468330383,0.8688672143856061,0.525685727596283,0.001500000013038516
30,0.8684707505733014,0.5254295468330383,0.868867283074467,0.525685727596283,0.001500000013038516
31,0.8689185946667727,0.5254295468330383,0.868866999979933,0.525685727596283,0.001500000013038516
32,0.8693729693673867,0.5254295468330383,0.8688699049292671,0.525685727596283,0.001500000013038516
33,0.869101970793865,0.5254295468330383,0.8688421924797689,0.525685727596283,0.001500000013038516
34,0.869061223010427,0.5254295468330383,0.8688608437102792,0.525685727596283,0.001500000013038516
35,0.869250131349793,0.5254295468330383,0.8688729023710021,0.525685727596283,0.001500000013038516
36,0.86910395107455,0.5254295468330383,0.868875067548523,0.525685727596283,0.001500000013038516
37,0.8688759142590552,0.5254295468330383,0.8688616831635515,0.525685727596283,0.001500000013038516
38,0.8692898597231162,0.5254295468330383,0.8688542836509939,0.525685727596283,0.001500000013038516
39,0.8694115415744629,0.5254295468330383,0.8688663809486457,0.525685727596283,0.001500000013038516
40,0.8690921513894989,0.5254295468330383,0.8688822661565564,0.525685727596283,0.001500000013038516
41,0.8411063292045637,0.5254295468330383,0.7804689375124034,0.525685727596283,0.000750000006519258
42,0.8237303733279479,0.5254295468330383,0.7804165139698925,0.525685727596283,0.000750000006519258
43,0.8113028668729164,0.5254295468330383,0.7803647007917036,0.525685727596283,0.000750000006519258
44,0.8026444931483624,0.5254295468330383,0.7803415213952088,0.525685727596283,0.000750000006519258
45,0.7962547453681491,0.5254295468330383,0.7803378414314308,0.525685727596283,0.000750000006519258
46,0.791670325982202,0.5254295468330383,0.7803300286134551,0.525685727596283,0.000750000006519258
47,0.7882870082593046,0.5254295468330383,0.7803271908286588,0.525685727596283,0.000750000006519258
48,0.7860631226810529,0.5254295468330383,0.7803329776654564,0.525685727596283,0.000750000006519258
49,0.7844393093834492,0.5254295468330383,0.7803194204833563,0.525685727596283,0.000750000006519258
50,0.7833759069852403,0.5254295468330383,0.7803078730575511,0.525685727596283,0.000750000006519258
51,0.7825767385181283,0.5254295468330383,0.7803212676441807,0.525685727596283,0.000750000006519258
52,0.7818251110434122,0.5254295468330383,0.7803236841375272,0.525685727596283,0.000750000006519258
53,0.7813443489500748,0.5254295468330383,0.7803192569566019,0.525685727596283,0.000750000006519258
54,0.7810584799803683,0.5254295468330383,0.7803063519952497,0.525685727596283,0.000750000006519258
55,0.7807971622662583,0.5254295468330383,0.7803169419672857,0.525685727596283,0.000750000006519258
56,0.7807586858362676,0.5254295468330383,0.7803149629443503,0.525685727596283,0.000750000006519258
57,0.7806721654544582,0.5254295468330383,0.7803082988804928,0.525685727596283,0.000750000006519258
58,0.7806135792366281,0.5254295468330383,0.7803072239792694,0.525685727596283,0.000750000006519258
59,0.7804527081165117,0.5254295468330383,0.7803010808512871,0.525685727596283,0.000750000006519258
60,0.7805576854691609,0.5254295468330383,0.7803026092004167,0.525685727596283,0.000750000006519258
61,0.7804925428633018,0.5254295468330383,0.780313884029125,0.525685727596283,0.000750000006519258
62,0.7803686269779795,0.5254295468330383,0.7803152688602801,0.525685727596283,0.000750000006519258
63,0.7803437422914057,0.5254295468330383,0.7803130584616625,0.525685727596283,0.000750000006519258
64,0.780273541893473,0.5254295468330383,0.7803059951149759,0.525685727596283,0.000750000006519258
65,0.780331698384345,0.5254295468330383,0.7803221617819952,0.525685727596283,0.000750000006519258
66,0.7803918277138561,0.5254295468330383,0.7803063498694928,0.525685727596283,0.000750000006519258
67,0.7802691341402331,0.5254295468330383,0.78033683126679,0.525685727596283,0.000750000006519258
68,0.7801938150210342,0.5254295468330383,0.7803282582470201,0.525685727596283,0.000750000006519258
69,0.7802242894216365,0.5254295468330383,0.7803215936207383,0.525685727596283,0.000750000006519258
70,0.7802759423698347,0.5254295468330383,0.7803210483756844,0.525685727596283,0.000750000006519258
71,0.780360090363886,0.5254295468330383,0.7803218973664702,0.525685727596283,0.000750000006519258
72,0.7804186512787591,0.5254295468330383,0.7803024372284076,0.525685727596283,0.000750000006519258
73,0.7803540480232457,0.5254295468330383,0.7803054874644646,0.525685727596283,0.000750000006519258
74,0.7802972197942307,0.5254295468330383,0.7803163700241073,0.525685727596283,0.000750000006519258
75,0.7803297979452083,0.5254295468330383,0.7803137807844924,0.525685727596283,0.000750000006519258
76,0.7804202118963174,0.5254295468330383,0.780306760874353,0.525685727596283,0.000750000006519258
77,0.7801466784526392,0.5254295468330383,0.7803269077232614,0.525685727596283,0.000750000006519258
78,0.7802716225966009,0.5254295468330383,0.7803070657918437,0.525685727596283,0.000750000006519258
79,0.7718749453385125,0.5254295468330383,0.7361396372998213,0.525685727596283,0.000375000003259629
80,0.7663781584742962,0.5254295468330383,0.7361018173075934,0.525685727596283,0.000375000003259629
81,0.7616555816665684,0.5254295468330383,0.7361152281447831,0.525685727596283,0.000375000003259629
82,0.7576959826828824,0.5254295468330383,0.7360887458231817,0.525685727596283,0.000375000003259629
83,0.7543115519029852,0.5254295468330383,0.7360885963417306,0.525685727596283,0.000375000003259629
84,0.7515295078800852,0.5254295468330383,0.7360871141637456,0.525685727596283,0.000375000003259629
85,0.7491565379490148,0.5254295468330383,0.7360951095775773,0.525685727596283,0.000375000003259629
86,0.7470982887217815,0.5254295468330383,0.736078889064468,0.525685727596283,0.000375000003259629
87,0.7454080306787262,0.5254295468330383,0.7360828083168793,0.525685727596283,0.000375000003259629
88,0.7439748573275913,0.5254295468330383,0.7360856228279702,0.525685727596283,0.000375000003259629
89,0.7427690552545441,0.5254295468330383,0.7360778846065339,0.525685727596283,0.000375000003259629
90,0.7417334308329316,0.5254295468330383,0.7360709578810861,0.525685727596283,0.000375000003259629
91,0.7408737206240563,0.5254295468330383,0.7360715338575243,0.525685727596283,0.000375000003259629
92,0.7401174092074304,0.5254295468330383,0.7360693536984784,0.525685727596283,0.000375000003259629
93,0.7395250180059828,0.5254295468330383,0.7360618555917827,0.525685727596283,0.000375000003259629
94,0.7389515494153261,0.5254295468330383,0.7360525515678976,0.525685727596283,0.000375000003259629
95,0.7385082960128784,0.5254295468330383,0.7360679089091263,0.525685727596283,0.000375000003259629
96,0.7381317623019354,0.5254295468330383,0.736064945424692,0.525685727596283,0.000375000003259629
97,0.7378130384600313,0.5254295468330383,0.7360686027557012,0.525685727596283,0.000375000003259629
98,0.7375381365264814,0.5254295468330383,0.7360613538030276,0.525685727596283,0.000375000003259629
99,0.7373389925060949,0.5254295468330383,0.7360594000684524,0.525685727596283,0.000375000003259629
100,0.7371665002963796,0.5254295468330383,0.7360654956021934,0.525685727596283,0.000375000003259629
101,0.7369833773217523,0.5254295468330383,0.7360584332623403,0.525685727596283,0.000375000003259629
102,0.7368243772958972,0.5254295468330383,0.7360649493285792,0.525685727596283,0.000375000003259629
103,0.7367177645092294,0.5254295468330383,0.7360623749169215,0.525685727596283,0.000375000003259629
104,0.736622800258973,0.5254295468330383,0.7360578094980958,0.525685727596283,0.000375000003259629
105,0.736537025187843,0.5254295468330383,0.7360640480905886,0.525685727596283,0.000375000003259629
106,0.7364633477840227,0.5254295468330383,0.7360609319535972,0.525685727596283,0.000375000003259629
107,0.736374242035384,0.5254295468330383,0.7360638124905509,0.525685727596283,0.000375000003259629
108,0.7363415671104965,0.5254295468330383,0.736057224086852,0.525685727596283,0.000375000003259629
109,0.736287440303265,0.5254295468330383,0.7360732564934325,0.525685727596283,0.000375000003259629
110,0.7362592448210525,0.5254295468330383,0.7360587787879611,0.525685727596283,0.000375000003259629
111,0.7362327825572482,0.5254295468330383,0.7360672925956476,0.525685727596283,0.000375000003259629
112,0.7362112880162767,0.5254295468330383,0.7360601206467295,0.525685727596283,0.000375000003259629
113,0.7361798605012183,0.5254295468330383,0.7360530132739129,0.525685727596283,0.000375000003259629
114,0.7361547172274376,0.5254295468330383,0.7360597306584702,0.525685727596283,0.000375000003259629
115,0.7361429753582093,0.5254295468330383,0.7360482210681761,0.525685727596283,0.000375000003259629
116,0.7361125124279166,0.5254295468330383,0.7360628449121545,0.525685727596283,0.000375000003259629
117,0.7361033398807391,0.5254295468330383,0.7360663547487151,0.525685727596283,0.000375000003259629
118,0.7361147274129852,0.5254295468330383,0.736065114067583,0.525685727596283,0.000375000003259629
119,0.7361241328074487,0.5254295468330383,0.7360754437017947,0.525685727596283,0.000375000003259629
120,0.736098400683474,0.5254295468330383,0.7360563226681349,0.525685727596283,0.000375000003259629
121,0.7361055164129601,0.5254295468330383,0.7360614627464666,0.525685727596283,0.000375000003259629
122,0.7361065893375314,0.5254295468330383,0.7360774320242378,0.525685727596283,0.000375000003259629
123,0.7361067779012289,0.5254295468330383,0.7360635437079656,0.525685727596283,0.000375000003259629
124,0.7361097125662971,0.5254295468330383,0.7360652840925863,0.525685727596283,0.000375000003259629
125,0.7336248384991326,0.5254295468330383,0.713965966146411,0.525685727596283,0.0001875000016298145
126,0.7320346857810485,0.5254295468330383,0.7139686451591367,0.525685727596283,0.0001875000016298145
127,0.7305732853906944,0.5254295468330383,0.7139563829348419,0.525685727596283,0.0001875000016298145
128,0.7292307260383308,0.5254295468330383,0.7139694444536259,0.525685727596283,0.0001875000016298145
129,0.7279961985547655,0.5254295468330383,0.7139579227936739,0.525685727596283,0.0001875000016298145
130,0.726864990322314,0.5254295468330383,0.7139667765091562,0.525685727596283,0.0001875000016298145
131,0.7258239992295753,0.5254295468330383,0.71395818310434,0.525685727596283,0.0001875000016298145
132,0.7248669802254964,0.5254295468330383,0.7139500212879332,0.525685727596283,0.0001875000016298145
133,0.7239829729103141,0.5254295468330383,0.7139564448054794,0.525685727596283,0.0001875000016298145
134,0.7231866506366795,0.5254295468330383,0.7139531791480277,0.525685727596283,0.0001875000016298145
135,0.7224434433251039,0.5254295468330383,0.7139545406941201,0.525685727596283,0.0001875000016298145
136,0.7217606323281515,0.5254295468330383,0.713946303796274,0.525685727596283,0.0001875000016298145
137,0.7211206568475441,0.5254295468330383,0.7139487011010222,0.525685727596283,0.0001875000016298145
138,0.7205406495385973,0.5254295468330383,0.7139501145081774,0.525685727596283,0.0001875000016298145
139,0.7200122498291601,0.5254295468330383,0.7139522718700232,0.525685727596283,0.0001875000016298145
140,0.7195187720373051,0.5254295468330383,0.7139563989938122,0.525685727596283,0.0001875000016298145
141,0.7190754822712447,0.5254295468330383,0.7139514826991737,0.525685727596283,0.0001875000016298145
142,0.7186530270936973,0.5254295468330383,0.7139491382934305,0.525685727596283,0.0001875000016298145
143,0.7182743410747349,0.5254295468330383,0.7139591583700265,0.525685727596283,0.0001875000016298145
144,0.7179282749504841,0.5254295468330383,0.7139501393027498,0.525685727596283,0.0001875000016298145
145,0.7176080578927458,0.5254295468330383,0.713944943851042,0.525685727596283,0.0001875000016298145
146,0.7173133298293831,0.5254295468330383,0.7139390175329859,0.525685727596283,0.0001875000016298145
147,0.7170508912202282,0.5254295468330383,0.7139418870569878,0.525685727596283,0.0001875000016298145
148,0.716802345409153,0.5254295468330383,0.7139469498728189,0.525685727596283,0.0001875000016298145
149,0.7165875046113922,0.5254295468330383,0.7139532125335221,0.525685727596283,0.0001875000016298145
150,0.7163747568583844,0.5254295468330383,0.7139452387347623,0.525685727596283,0.0001875000016298145
151,0.7161829557888559,0.5254295468330383,0.713944930699001,0.525685727596283,0.0001875000016298145
152,0.7160030459620289,0.5254295468330383,0.7139380461479786,0.525685727596283,0.0001875000016298145
153,0.7158343676029612,0.5254295468330383,0.7139509156227689,0.525685727596283,0.0001875000016298145
154,0.71568485095602,0.5254295468330383,0.713942304113219,0.525685727596283,0.0001875000016298145
155,0.7155515757076792,0.5254295468330383,0.713949986479342,0.525685727596283,0.0001875000016298145
156,0.7154226421080914,0.5254295468330383,0.7139437670107612,0.525685727596283,0.0001875000016298145
157,0.7153146009811148,0.5254295468330383,0.7139364946747612,0.525685727596283,0.0001875000016298145
158,0.71520613113766,0.5254295468330383,0.7139413490967871,0.525685727596283,0.0001875000016298145
159,0.715105254857674,0.5254295468330383,0.7139415820644414,0.525685727596283,0.0001875000016298145
160,0.7150132416040217,0.5254295468330383,0.7139476016886608,0.525685727596283,0.0001875000016298145
161,0.7149296210393873,0.5254295468330383,0.7139426980221543,0.525685727596283,0.0001875000016298145
162,0.7148549013394534,0.5254295468330383,0.7139446437677349,0.525685727596283,0.0001875000016298145
163,0.7147789988184576,0.5254295468330383,0.7139403207064344,0.525685727596283,0.0001875000016298145
164,0.7147118063999889,0.5254295468330383,0.7139410809832845,0.525685727596283,0.0001875000016298145
165,0.7146596832783362,0.5254295468330383,0.7139480206889349,0.525685727596283,0.0001875000016298145
166,0.7145930481257444,0.5254295468330383,0.7139391961227406,0.525685727596283,0.0001875000016298145
167,0.7145394294805406,0.5254295468330383,0.7139460749028637,0.525685727596283,0.0001875000016298145
168,0.714489198045086,0.5254295468330383,0.7139426715151255,0.525685727596283,0.0001875000016298145
169,0.7144497038299412,0.5254295468330383,0.7139488652622941,0.525685727596283,0.0001875000016298145
170,0.7144135344479092,0.5254295468330383,0.7139401179181095,0.525685727596283,0.0001875000016298145
171,0.7143771431563509,0.5254295468330383,0.7139379376563556,0.525685727596283,0.0001875000016298145
172,0.7143460964965384,0.5254295468330383,0.713944922750497,0.525685727596283,0.0001875000016298145
173,0.7143240009113412,0.5254295468330383,0.7139425441064877,0.525685727596283,0.0001875000016298145
174,0.7142884835208267,0.5254295468330383,0.7139470001937572,0.525685727596283,0.0001875000016298145
175,0.714265334961204,0.5254295468330383,0.7139433119476747,0.525685727596283,0.0001875000016298145
176,0.7142422888014052,0.5254295468330383,0.7139398176999984,0.525685727596283,0.0001875000016298145
177,0.7142221969427521,0.5254295468330383,0.7139434917126445,0.525685727596283,0.0001875000016298145
178,0.7142003341502203,0.5254295468330383,0.7139417812609531,0.525685727596283,0.0001875000016298145
179,0.7141797217306812,0.5254295468330383,0.7139357961584339,0.525685727596283,0.0001875000016298145
180,0.7141720871062349,0.5254295468330383,0.7139386446959559,0.525685727596283,0.0001875000016298145
181,0.7141545432812842,0.5254295468330383,0.7139454470238845,0.525685727596283,0.0001875000016298145
182,0.7141300914486932,0.5254295468330383,0.7139385433854905,0.525685727596283,0.0001875000016298145
183,0.7141114585178414,0.5254295468330383,0.7139439084414942,0.525685727596283,0.0001875000016298145
184,0.7141061629353247,0.5254295468330383,0.7139447421786778,0.525685727596283,0.0001875000016298145
185,0.7140961288313412,0.5254295468330383,0.7139502439630723,0.525685727596283,0.0001875000016298145
186,0.7140781594032821,0.5254295468330383,0.7139509259004704,0.525685727596283,0.0001875000016298145
187,0.7140756164902538,0.5254295468330383,0.7139448592306079,0.525685727596283,0.0001875000016298145
188,0.714068696520719,0.5254295468330383,0.7139458801805643,0.525685727596283,0.0001875000016298145
189,0.7140599095671174,0.5254295468330383,0.7139407882924762,0.525685727596283,0.0001875000016298145
190,0.7140523873243955,0.5254295468330383,0.7139321829177473,0.525685727596283,0.0001875000016298145
191,0.7140391410148157,0.5254295468330383,0.713932544666276,0.525685727596283,0.0001875000016298145
192,0.7140323275826095,0.5254295468330383,0.713938663961585,0.525685727596283,0.0001875000016298145
193,0.7140341520036345,0.5254295468330383,0.713937263156391,0.525685727596283,0.0001875000016298145
194,0.7140333193001196,0.5254295468330383,0.7139498164913728,0.525685727596283,0.0001875000016298145
195,0.714028462689084,0.5254295468330383,0.7139395378452069,0.525685727596283,0.0001875000016298145
196,0.71401309599718,0.5254295468330383,0.7139467216578732,0.525685727596283,0.0001875000016298145
197,0.7131496954756231,0.5254295468330383,0.7029007649255582,0.525685727596283,9.375000081490725e-05
198,0.712726219331276,0.5254295468330383,0.7029005569188826,0.525685727596283,9.375000081490725e-05
199,0.7123258303257745,0.5254295468330383,0.7028954053180102,0.525685727596283,9.375000081490725e-05
